
  Computed solution coefficients:

  Node    X(I)        U(X(I))
      1030  0.012875        0.000000
      1031  0.012887        0.000000
      1032  0.012900       -0.000000
      1033  0.012913       -0.000000
      1034  0.012925        0.000000
      1035  0.012937        0.000000
      1036  0.012950       -0.000000
      1037  0.012963       -0.000000
      1038  0.012975        0.000000
      1039  0.012988       -0.000000
      1040  0.013000       -0.000000
      1041  0.013012        0.000000
      1042  0.013025        0.000000
      1043  0.013038       -0.000000
      1044  0.013050       -0.000000
      1045  0.013062        0.000000
      1046  0.013075        0.000000
      1047  0.013088       -0.000000
      1048  0.013100       -0.000000
      1049  0.013112        0.000000
      1050  0.013125       -0.000000
      1051  0.013137       -0.000000
      1052  0.013150        0.000000
      1053  0.013163        0.000000
      1054  0.013175       -0.000000
      1055  0.013187       -0.000000
      1056  0.013200        0.000000
      1057  0.013213        0.000000
      1058  0.013225       -0.000000
      1059  0.013237       -0.000000
      1060  0.013250        0.000000
      1061  0.013262        0.000000
      1062  0.013275       -0.000000
      1063  0.013288        0.000000
      1064  0.013300        0.000000
      1065  0.013312       -0.000000
      1066  0.013325       -0.000000
      1067  0.013338        0.000000
      1068  0.013350        0.000000
      1069  0.013362       -0.000000
      1070  0.013375       -0.000000
      1071  0.013388        0.000000
      1072  0.013400        0.000000
      1073  0.013413       -0.000000
      1074  0.013425        0.000000
      1075  0.013437        0.000000
      1076  0.013450       -0.000000
      1077  0.013463       -0.000000
      1078  0.013475        0.000000
      1079  0.013487        0.000000
      1080  0.013500       -0.000000
      1081  0.013513       -0.000000
      1082  0.013525        0.000000
      1083  0.013537        0.000000
      1084  0.013550       -0.000000
      1085  0.013562        0.000000
      1086  0.013575        0.000000
      1087  0.013588       -0.000000
      1088  0.013600       -0.000000
      1089  0.013612        0.000000
      1090  0.013625        0.000000
      1091  0.013638       -0.000000
      1092  0.013650       -0.000000
      1093  0.013662        0.000000
      1094  0.013675        0.000000
      1095  0.013688       -0.000000
      1096  0.013700       -0.000000
      1097  0.013713        0.000000
      1098  0.013725       -0.000000
      1099  0.013737       -0.000000
      1100  0.013750        0.000000
      1101  0.013763        0.000000
      1102  0.013775       -0.000000
      1103  0.013787       -0.000000
      1104  0.013800        0.000000
      1105  0.013813        0.000000
      1106  0.013825       -0.000000
      1107  0.013838       -0.000000
      1108  0.013850        0.000000
      1109  0.013862       -0.000000
      1110  0.013875       -0.000000
      1111  0.013888        0.000000
      1112  0.013900        0.000000
      1113  0.013912       -0.000000
      1114  0.013925       -0.000000
      1115  0.013938        0.000000
      1116  0.013950        0.000000
      1117  0.013962       -0.000000
      1118  0.013975       -0.000000
      1119  0.013987        0.000000
      1120  0.014000        0.000000
      1121  0.014013       -0.000000
      1122  0.014025        0.000000
      1123  0.014037        0.000000
      1124  0.014050       -0.000000
      1125  0.014063       -0.000000
      1126  0.014075        0.000000
      1127  0.014087        0.000000
      1128  0.014100       -0.000000
      1129  0.014113       -0.000000
      1130  0.014125        0.000000
      1131  0.014138        0.000000
      1132  0.014150       -0.000000
      1133  0.014162        0.000000
      1134  0.014175        0.000000
      1135  0.014188       -0.000000
      1136  0.014200       -0.000000
      1137  0.014212        0.000000
      1138  0.014225        0.000000
      1139  0.014238       -0.000000
      1140  0.014250       -0.000000
      1141  0.014262        0.000000
      1142  0.014275        0.000000
      1143  0.014287       -0.000000
      1144  0.014300        0.000000
      1145  0.014313        0.000000
      1146  0.014325       -0.000000
      1147  0.014337       -0.000000
      1148  0.014350        0.000000
      1149  0.014363        0.000000
      1150  0.014375       -0.000000
      1151  0.014387       -0.000000
      1152  0.014400        0.000000
      1153  0.014412        0.000000
      1154  0.014425       -0.000000
      1155  0.014438       -0.000000
      1156  0.014450        0.000000
      1157  0.014462       -0.000000
      1158  0.014475       -0.000000
      1159  0.014488        0.000000
      1160  0.014500        0.000000
      1161  0.014512       -0.000000
      1162  0.014525       -0.000000
      1163  0.014538        0.000000
      1164  0.014550        0.000000
      1165  0.014563       -0.000000
      1166  0.014575       -0.000000
      1167  0.014587        0.000000
      1168  0.014600       -0.000000
      1169  0.014613       -0.000000
      1170  0.014625        0.000000
      1171  0.014637        0.000000
      1172  0.014650       -0.000000
      1173  0.014663       -0.000000
      1174  0.014675        0.000000
      1175  0.014687        0.000000
      1176  0.014700       -0.000000
      1177  0.014712       -0.000000
      1178  0.014725        0.000000
      1179  0.014738       -0.000000
      1180  0.014750       -0.000000
      1181  0.014762        0.000000
      1182  0.014775        0.000000
      1183  0.014788       -0.000000
      1184  0.014800       -0.000000
      1185  0.014812        0.000000
      1186  0.014825        0.000000
      1187  0.014837       -0.000000
      1188  0.014850       -0.000000
      1189  0.014863        0.000000
      1190  0.014875        0.000000
      1191  0.014887       -0.000000
      1192  0.014900        0.000000
      1193  0.014913        0.000000
      1194  0.014925       -0.000000
      1195  0.014937       -0.000000
      1196  0.014950        0.000000
      1197  0.014963        0.000000
      1198  0.014975       -0.000000
      1199  0.014988       -0.000000
      1200  0.015000        0.000000
      1201  0.015012        0.000000
      1202  0.015025       -0.000000
      1203  0.015038        0.000000
      1204  0.015050        0.000000
      1205  0.015062       -0.000000
      1206  0.015075       -0.000000
      1207  0.015088        0.000000
      1208  0.015100        0.000000
      1209  0.015112       -0.000000
      1210  0.015125       -0.000000
      1211  0.015137        0.000000
      1212  0.015150        0.000000
      1213  0.015163       -0.000000
      1214  0.015175       -0.000000
      1215  0.015187        0.000000
